	CHRF_R_02_056_35	CHRF_R_02_056_02	s01_016_31	PID_1316_01-038-03	PID_1316_02-115-31	s01_038_31	PID_1316_03-012-01	CHRF_01_056_02	PID_1316_03-038-01	PID_1316_03-016-01	CHRF_03_063_01	PID_1316_02-111-31	PID_1316_02-029-02	PID_1316_01-056-01	PID_1316_01-115-01	PID_1316_01-046-33	CHRF_02_061_02	PID_1316_01-111-33	PID_1316_R-02-070-35	PID_1316_R-02-070-02	A01_008_01	PID_1316_02-012-01	PID_1316_01-046-01	PID_1316_02-093-02	PID_1316_02-038-01	CHRF_02_063_01	s01_016_03	PID_1316_02-111-03	s01_023_35	PID_1316_02-070-35	PID_1316_03-038-03	PID_1316_03-016-03	PID_1316_02-111-33	PID_1316_01-012-01	A02_008_01	PID_1316_01-093-02	PID_1316_03-111-01	A01_007_35	PID_1316_01-111-03	PID_1316_03-115-01	PID_1316_01-070-35	PID_1316_01-070-02	PID_1316_02-038-03	PID_1316_02-016-03	PID_1316_01-061-01	PID_1316_01-115-31	CHRF_02_056_35	PID_1316_01-111-31	A01_008_03	PID_1316_01-056-31	PID_1316_03-061-03	PID_1316_02-111-01	A01_048_01	s01_038_01	PID_1316_02-115-01	s01_016_01	CHRF_02_056_01	PID_1316_01-061-02	PID_1316_D-01-111-01	PID_1316_01-115-32	CHRF_R_02_056_31	PID_1316_01-039-33	PID_1316_02-115-02	s01_038_35	PID_1316_01-034-31	PID_1316_02-111-02	s01_023_03	PID_1316_01-016-02	PID_1316_01-039-01	PID_1316_01-038-02	PID_1316_01-093-01	s01_023_31	PID_1316_01-012-02	s01_029_01	s01_029_36	PID_1316_03-063-03	PID_1316_01-070-01	PID_1316_01-063-01	CHRF_02_063_32	CHRF_02_063_02	CHRF_02_063_35	A01_007_31	PID_1316_02-093-01	PID_1316_01-063-31	PID_1316_02-038-02	s02_007_01	PID_1316_02-012-02	CHRF_R_03_056_01	CHRF_03_061_01	PID_1316_02-070-01	s01_023_01	PID_1316_01-012-32	PID_1316_01-039-31	PID_1316_01-093-31	s01_008_02	CHRF_01_063_32	s01_020_01	PID_1316_03-093-01	PID_1316_01-034-01	PID_1316_R-03-070-01	PID_1316_01-039-03	CHRF_02_061_01	PID_1316_03-070-01	PID_1316_01-063-03	PID_1316_01-115-02	PID_1316_01-111-02	PID_1316_02-029-36	PID_1316_02-029-01	PID_1316_01-056-35
Cluster 336|blaACI-1_1_AJ007350|beta-lactam	0.0	22.4832477321148	86.64397949484518	52.89047983452231	0.0	0.0	134.68766407288618	0.0	1747.4662540746103	0.0	0.0	0.0	0.0	0.0	403.9061967312117	183.2109455478102	0.0	0.0	3936.107057890005	0.0	0.0	55.30778701970252	196.72069471714303	11233.175738029151	1.5028602677072647	0.0	304.68986818831684	237.77878810955832	6.262686742045812	73.74365878278127	395.2383910579778	0.0	0.0	80.7262729661403	0	0.0	931.5412593432493	118.71951706799969	629.6718540248897	0.0	0.0	0.0	884.5877820935444	0.0	0.0	0.0	0.0	233.92870404679914	504.0478073000373	102.50567432973462	0.0	48.27521351644186	0	35.290593267981826	293.8165357676851	0.0	0.0	0.0	561.0962684567245	14.04365622208121	0.0	0.0	0.0	0.0	4.817384514767982	2338.8042497300894	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	309.24876465426814	1737.5268213016486	0.0	0.0	0.0	0	0.0	11.13834510745518	0.0	10.997302229795405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	349.2419037744033	1060.6472260705923	0.0	315.71073551659083	0.0	0.0	0.0	0.0	620.7707694756	0.0	0.0	0.0	0.0	0.0
Cluster 338|erm(X)_1_M36726|macrolide	43.45328322128994	0.0	0.0	80.36072905090211	0.0	0.0	5.4814747006407165	815.1886636680567	1064.0221497890827	19.779539775100233	0.0	38.661807989454516	1754.3396071228162	6.021685353761994	18.241803290186173	26.31620968880995	3366.0731874493067	2207.3411027588645	1267.4602238508999	200.79810317891935	0.0	0.0	1.722315247865548	2058.8679739444583	14440.495009056132	0.0	11.371241425214999	16200.434568766794	301.0944432106056	0.0	86.06671094920024	9.606107755061828	112.67777538825776	0.0	0	7.0990703977919845	53.18238288635422	0.0	15656.209215990351	45.21938001335961	35.9554750408598	138.2077444536346	523.8256646821186	772.9611351764711	74.24056578004013	2.048446158609075	0.0	2769.34935806688	0.0	67.71632119602381	29.21403726916252	3933.5878920519344	0	87.0700260966909	1672.0682005416015	259.7769247487055	533.8931169373327	37.882143216768085	1871.3851546425292	0.0	0.0	7.967249584839073	11059.747884038079	0.0	5.377545504857282	10038.94183705033	0	62.198771350350256	59.22388405953226	1.5302339062756063	20.45275633998661	0	74.89120560780947	7.437559421686828	5.32628252835308	0.0	0.0	16.84746861045459	191.56873973191557	111.20345712473858	0.0	0	0.0	0.0	16143.498297853168	2918.2172658209706	2966.384842399626	853.6747649190563	1052.5950468225337	1177.6905881675764	0.0	701.0752530387269	52.55741541693735	102.23407234852036	1.1958707856569524	14.134223831401403	3.8692101270245045	5.429266945589103	0.0	72.21478080145219	329.90586468263876	72.47543114309347	2.9820905097213055	33.59891848553931	9166.887205652178	809.1622740934569	0.0	0.0	0.0
Cluster 344|sul2_1_AF542061|sulphonamide	159.2450776469423	295.46072539438177	127.06874880076738	779.2666835850855	212.57517648424533	549.7720824755739	28.264377546208415	0.0	3316.4750211948017	20.10415380199264	0.0	288.64433420698396	10711.7125945166	480.2715617818462	237.59016232920845	7180.396267852295	158.33480264404434	2715.1438484599566	1539.0982132299473	7994.939183586923	166.2362594979077	0.0	21.401825855493513	181.5721839800629	1269.8225678340846	273.90999578546393	16.694275248302812	1050.4247771027021	46.04268268123049	468.19813188103166	745.0872251071341	4.737975579240475	1504.2611855863522	20.676667005048824	0	5764.834554151919	295.4471716437455	0.0	18.481257792096557	1429.8913225097651	411.806054054255	1.4846429681968023	538.2959316426321	1056.731611026153	339.88716783648493	6.226254228454194	0.0	47.098021167098196	169.81129810636142	108.69916946530202	4575.893818208107	92.33512772375573	0	348.06890031581514	36.911900299612256	446.3426394299457	7.729724223408984	0.0	641.2883347805922	5981.52310871684	0.0	340.1344733624027	1019.0672745326843	0.0	539.1304269932772	26.234230331063227	0	0.0	37.81082402909682	81951.26245200746	637.9570137874472	0	0.0	10.711033946254387	0.0	12.276715380197684	53.24804202428671	21.27386953695396	390.91513317296835	0.0	419.5017061506701	0	51879.36074670736	184.32687537493393	618.7423553695481	26.575289494392283	2252.845254802312	2.7927051670136693	22871.16727905417	0.0	152.8170508839583	10030.399836990207	505.59532815317147	2443.0909841641546	0.0	0.0	0.0	23.297311799783593	13.340140085883927	577.0711837458447	177.20233831275073	2791.453556818084	81.07008343507006	170.9543077640346	92.33522883223583	19778.048477745368	13.910349320891497	19.007121153705388	0.0
Cluster 345|str_1_X92946|aminoglycoside	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.80530803365036	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	49.7590170802802	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0670687266613323	0.0	0.0	0.0
Cluster 348|aadA16_1_EU675686|aminoglycoside	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.422269628935368	0.0	0.0	1616.746288210207	36.06649305218684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	41.091971475268345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	224.69849955329937	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	184.14747155623627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.108152672387476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 349|rmtC_1_AB194779|aminoglycoside	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.67876574639071	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	15.710431756850578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42746.17499615422	0.0	0.0	0.0
Cluster 352|erm(36)_1_AF462611|macrolide	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	7.847398546183098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	207.1659055007658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 354|blaOXA-397_1_KM087865|beta-lactam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.32487837704168	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	74.54711138889022	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.98221554951408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 360|aac(3)-IIIc_1_L06161|aminoglycoside	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.263576266168651	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 361|blaOXA-361_1_KF460531|beta-lactam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.898091963981777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 365|aph(6)-Id_1_M28829|aminoglycoside	62.10190871675836	0.0	151.9080337318757	186.76345260248905	8.596298011129473	0.0	18.605090507517637	0.0	1192.5051954651399	1.422134072130667	0.0	30.57652564697251	4408.891092793621	104.81400714983906	0.0	5075.553990114538	117.80746691866047	52.183174140586	249.95229581886747	4190.574916107171	17.003737656755327	1.6060337428588753	3.4132222269537067	114.42027518439822	491.8538760498492	88.45580255211735	6.542999440756751	566.5635274051685	0.642326845338032	127.40504797661768	242.43874356957113	0.0	600.1810099659426	28.093599504396835	0	2541.8430263176365	3.1395367766912443	0.0	6.004921784677993	84.68138538310845	126.55945723931288	2151.8472282697076	41.837267758953764	179.91115157914118	20.562604370639132	2.024900800464143	0.0	61.91942243092714	127.54690207643806	15.124345184592807	836.3182208565188	3.3293250700994386	0	148.10645894283957	0.0	299.1651218137269	5.31517302020216	0.0	0.0	3124.4713774092406	0.0	115.18170304978555	354.55724050457	0.0	167.65009239723057	0.0	0	35.306464373938866	0.0	34904.70541948049	0.0	0	0.0	5.881656186345445	0.0	5.067427855491934	16.981411061102722	0.0	45.47967007810278	0.0	29.1352808310678	0	23667.028734336593	167.93197238932424	244.68275166484287	13.68099402062081	263.31990001951135	0.8907766480991876	7095.957431751999	0.0	16.792281493195595	2222.896882277153	21.497920218105172	868.0074217979179	0.0	0.0	0.0	5.990915250305217	0.0	121.59711966342594	54.57603679799408	1.3055378800285324	16.63814026434029	0.0	26.933071357949245	9579.789848936742	0.0	2.562536427256106	4.2816917464191695
Cluster 366|aadA9_1_AJ420072|aminoglycoside	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.334260566122762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 372|aadA10_1_U37105|aminoglycoside	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	5.229887278670517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	2.9473759073874364	0.0	0.0	0.0	0.0	8.170854529210887	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.91642447751639	0.0	2.399353292709603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 374|blaOXA-392_1_AB901044|beta-lactam	2.5975317588259506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	402.28606265240006	0.0	259.36244759051743	117.97904746494196	0.0	0.0	0.0	0.0	1177.3176127946756	0.0	0.0	2.501289026793513	0.0	0.0	0.0	0.0	0.0	0.0	0	1202.4505554875418	1.1240316854820505	0.0	0.0	0.0	0.0	0.0	0.0	84.60981652523955	0.0	0.5646358001294245	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	2426.908998356953	0.0	14.012728871442057	3118.9511598897234	0.0	17.284499965638414	0.0	0.0	3.176938042525114	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	35579.61315049697	0.0	0.0	40.18245045502167	129.37766520685696	22.85184708777531	5.796126171245313	0.0	0.0	21.690447370806677	0.0	0.0	736.2309499351701	0.0	0.0	0.0	0.0	0.0	0.0	424.0387034332674	0.8219864866539496	0.0	1848.628124491764	5866.358760648772	0.0	0.0	0.0
Cluster 376|blaOXA-537_1_KX360747|beta-lactam	0.0	0.0	0.0	0.0	3.2888211388226214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.145163187206428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 377|blaOXA-415_1_KJ865754|beta-lactam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	4.5856836643530485	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6931516550822074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 384|blaNDM-19_1_MF370080|beta-lactam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	367.790749687224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	449.20547526389635	0.0	0.0	9.563752161269315	0.0	0.0	0.0	0.0	28.500849068794608	0.0	0	0.0	0.0	0.0	8.636922599095728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.69689194645518	0	0.0	3617.359917859783	0.0	0.0	1803.089978425683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11606.423243165666	0	0.0	0.0	24200.887427424404	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	164.98318933355	2.3895698722604664	0.0	0.0	1.1080829445027804	0.0	0.0	0.0	0.0	9.109189421601585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.62535300769036	0.0	0.0	2613.315632839989	4783.927642093398	0.0	0.0	0.0
Cluster 391|blaOXA-373_1_HG931732|beta-lactam	0.0	0.0	0.0	0.0	124.09857339939242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	271.42552213741595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	18.42576482282552	0.0	0.0	2.985423359960961	0.0	3.085350953234542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	24.423749951445586	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.299527596323173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 394|blaOXA-347_1_ACWG01000053|beta-lactam	0.0	1388.096164330566	0.0	53.438000329703705	0.0	0.0	0.0	0.0	52.11568697400546	0.0	0.0	28.020739596264292	0.0	183.8536999884442	6.108222256804714	0.0	0.0	0.0	179.73964704477072	0.0	23.90924108918228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.66113345574004	0.0	46.314845173964386	1.9817097857518855	0.0	0.0	0	0.0	36.84869090667244	17.697319314484425	0.0	7.864240002323411	0.0	0.0	0.86916018874335	2.4682807625876335	61.38980435292264	7.021123427696322	0.0	0.0	0.0	3.3425763368391723	833.0821167410526	0.0	0	0.0	0.0	0.5969210665737387	0.0	0.0	6.228635727549209	87.9254998252041	0.0	0.0	0.0	0.0	0.0	274.3187997661177	0	0.0	168.10486164025914	0.0	6.602203485413257	0	0.0	0.0	0.0	0.0	26.419421541783393	17.717310739798712	0.0	0.0	14.694315549582022	0	0.0	519.1437371822587	0.0	4.303292176876463	1081.3243588404014	0.0	1.6380356570910668	0.0	110.51998718233398	269.7159977413352	0.0	90.36694738303015	0.0	0.0	14.467481344526409	0.0	5.9358070132379	37.35461251286666	0.0	1489.4030235497685	16.725638076262975	27.111064995619888	0.0	0.0	0.0	6.462048381776268	0.0
Cluster 396|blaOXA-9_1_KQ089875|beta-lactam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0394597822718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.951448203937815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	7.920238057771598	8179.636159530528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	11.953589380212396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1144.677036385428	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 397|blaOXA-22_1_AF064820|beta-lactam	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.642019889890262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 399|blaOXA-209_1_JF268688|beta-lactam	0.0	62.56208064588466	0.0	0.8760327922902246	0.0	0.0	0.0	0.0	1.8179890804885626	0.0	0.0	0.0	0.0	5.590146283432424	0.0	0.0	0.0	0.0	12.747492698210687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2692105938591693	0.0	12.343846332148267	0.0	3.6757813630130465	0.0	0.0	0.0	0	0.0	5.08257805609275	2.9495532190807374	0.0	0.0	0.0	0.0	0.86916018874335	1.2341403812938168	1.7880525539686203	1.9148518439171787	0.0	0.0	0.0	3.3425763368391723	45.40494949062609	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	14.654249970867351	0.0	0.0	0.0	0.0	1.6756120051366892	18.242875846515215	0	0.0	13.854796289032347	0.0	4.401468990275505	0	0.0	0.0	0.0	0.0	1.887101538698814	0.0	0.0	0.0	0.0	0	0.0	19.37103496948727	0.0	0.0	69.74102001287498	0.0	0.0	0.0	3.6839995727444657	7.005610330943771	0.0	1.4343959902068277	0.0	0.0	0.0	0.0	0.9893011688729834	1.0672746432247617	0.0	84.04154991816874	0.929202115347943	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 407|lnu(F)_1_EU118119|macrolide	0.0	0.0	4.356705442858337	0.0	0.0	0.0	13.492860801577148	0.0	93.35162534229643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.44760237285397	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	3.344695352638121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	20.902186004958082	0.0	0.0	0.0	0.0	3.585030336571521	0.0	0	0.0	0.0	0.0	0.0	0	0.0	3.1733586865863797	0.0	0.0	0.0	0.0	20.80384503876006	0.0	0.0	0	0.0	0.0	0.0	0.0	115.16952367897214	0.0	0.0	0.0	0.0	1971.0203205525056	0.0	0.0	0.0	0.0	0.0	4.040384703694216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
